"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in","pct_out"
"PRDM16",258.195563493233,-6.5821341701022,0.572577314552846,7.34221748759937e-33,3.76651608968375e-31,"Significant",2.86677908937605,18.8664152668266
"AL354743.2",4.34175170754009,-3.22043809812542,1.42810004596906,0.000540455849223336,0.00185089481177316,"Significant",0.168634064080944,1.50154268083648
"ARHGEF16",1.44022253591219,-2.79402932732281,2.08968913727655,0.00143521463175125,0.00445022727022242,"Significant",0,0.546223288766998
"MEGF6",11.899161734269,0.0643185938084334,0.352700550200383,0.859332817055796,0.901391117740378,"Not significant",4.21585160202361,2.31744943435036
"AL513320.1",18.3422096355071,0.908347277366069,0.439959081668626,0.0164666509434391,0.0381388973471032,"Significant",9.61214165261383,2.90481087875671
"TPRG1L",63.0873078787006,0.280615012212294,0.270367380504392,0.176528153672214,0.272181293147173,"Not significant",22.7655986509275,10.8787567135185
"WRAP73",58.3856293187287,0.109794140613306,0.202855737222238,0.444266350246634,0.542435437919931,"Not significant",23.4401349072513,12.6522683121929
"TP73",3.04386272474588,0.00394594236858094,0.477688465295288,0.663620715762909,0.727914484069487,"Not significant",1.68634064080944,0.795337675694206
"CCDC27",2.43204143292385,0.0506020455700105,0.549729264246445,0.193104362438399,0.292166342636191,"Not significant",0.843170320404722,0.450234258941835
"LRRC47",73.8195389603069,0.0113198622228348,0.157217077067931,0.301296398497552,0.408471720995489,"Not significant",25.2951096121417,14.6977488287053
"CEP104",311.453637767269,0.0521192414770513,0.0828254598364,0.44701705487315,0.544601483731142,"Not significant",65.7672849915683,39.9885727345446
"DFFB",243.613597537928,0.479228886416954,0.165527644889168,0.00269476510898598,0.00780493371278873,"Significant",61.2141652613828,27.58770426237
"C1orf174",21.9491744616198,-0.588054399600269,0.249368560008304,0.000139484675942004,0.0005386394347406,"Significant",7.75716694772344,6.39926865501086
"LINC01134",5.02064826844972,-0.519135284012293,0.437139333063597,0.00154962784784304,0.00477455746807425,"Significant",1.68634064080944,1.48782996229002
"LINC02780",1.12664673834943,-0.787483536012439,0.895396316122051,0.0709578716045435,0.130804116025429,"Not significant",0.168634064080944,0.351959776025597
"AL805961.1",0.675984268107074,0.127373886155385,0.69874691487247,1,1,"Not significant",0.337268128161889,0.139412638555594
"AL355602.1",0.581481625296697,-0.348742366081594,0.749113708508929,0.167734050907686,0.261703164369401,"Not significant",0.168634064080944,0.212547137470003
"AJAP1",690.415073793746,-0.096778177367826,0.150466735996175,0.482841405356626,0.576540530997733,"Not significant",84.4856661045531,36.1855787909953
"Z98886.1",1.85996715590846,0.103222621822117,0.577793269685752,1,1,"Not significant",0.843170320404722,0.431950634213233
"Z98259.3",0.738829302611784,-0.0374633262797338,0.682479583490027,1,1,"Not significant",0.337268128161889,0.203405325105702
"AL365255.1",111.002945134315,0.321292245965633,0.216043241967496,0.0117185398390856,0.028526633173967,"Significant",21.7537942664418,10.3919552051194
"NPHP4",536.489648607727,0.0152441876237733,0.0936477850016479,0.745585307818317,0.798150742158727,"Not significant",79.2580101180438,39.0652496857502
"KCNAB2",484.35880537957,0.212887871667718,0.116873634096621,0.0425704198797545,0.0855996336845437,"Not significant",79.7639123102867,30.4788024225803
"CHD5",245.767023778361,1.33328396707152,0.185103662161034,1.27145293500878e-13,1.53453158837568e-12,"Significant",64.2495784148398,15.0382813392755
"RPL22",181.084129227475,0.00783045455187164,0.213063431636132,0.83384758840782,0.877225825830495,"Not significant",52.1079258010118,27.5419952005485
"RNF207",56.0022110501333,-0.0256681731410236,0.182945887217446,0.428478359377778,0.528659774864148,"Not significant",18.8870151770658,10.8604730887899
"ICMT",101.486063552842,0.338680207350615,0.184403533029356,0.0592642048093635,0.112979000560366,"Not significant",34.4013490725127,16.2404296651811
"LINC00337",1.49118305081086,-0.040885664660924,0.631576252624521,1,1,"Not significant",0.337268128161889,0.326819792023769
"GPR153",34.1211064238227,1.90815880816585,0.21168547018536,2.61374736947878e-24,7.27257184316671e-23,"Significant",19.3929173693086,2.92537995657639
"ACOT7",290.7807294574,0.226695173643028,0.169575157640307,0.161960651062684,0.254253580852207,"Not significant",63.9123102866779,31.5278253913838
"AL031848.2",3.67418427400898,-0.839888954581884,0.563093872700304,0.000365973014185564,0.00129839865934029,"Significant",1.01180438448567,1.2867100902754
"HES2",1.45482636810739,-0.55224980055373,0.712039716420844,0.137960378899536,0.224093066262573,"Not significant",0.505902192242833,0.438806993486459
"ESPN",4.71503640350342,-0.435164641214086,0.458165876196148,0.0724737065595377,0.133085059099488,"Not significant",1.5177065767285,1.28899554336647
"TNFRSF25",86.81714160542,-0.345856770783712,0.261310727124159,0.129346116562221,0.212893547743498,"Not significant",26.3069139966273,16.1330133699006
"PLEKHG5",80.7371747712971,-0.527702325417929,0.215692147569721,0.00463187077319585,0.0126425009881618,"Significant",21.247892074199,16.1558679008113
"NOL9",221.768296114337,0.14410602372376,0.0837381641787417,0.0815464937234004,0.14647718358229,"Not significant",57.8414839797639,32.2660267398012
"TAS1R1",21.9600108901811,-0.07959056281033,0.336997586210286,0.423280243114908,0.524050260087723,"Not significant",9.78077571669477,5.41195291966632
"ZBTB48",90.1247127239274,0.0451565284720056,0.188709157253816,0.628713985108119,0.698527570307193,"Not significant",30.35413153457,17.0449091532396
"KLHL21",103.334546082356,0.0608774111062761,0.153173281567529,0.612839332419665,0.685659153699087,"Not significant",32.7150084317032,18.6698663009942
"PHF13",32.0702237447842,-0.48495665747823,0.211221961014631,0.00906948882247386,0.0228266539336772,"Significant",8.60033726812816,6.9317792252314
"THAP3",42.1284242132401,-0.000334345455299688,0.169615019569982,0.044343483591627,0.0885374545947314,"Not significant",14.6711635750422,8.44017826534111
"DNAJC11",377.85680618771,0.200804087034744,0.0682965051624254,0.000641903634862682,0.00215976470030379,"Significant",72.681281618887,41.0055993600731
"AL591163.1",2.91082184733589,-0.0342476190154383,0.482272763924573,1,1,"Not significant",1.18043844856661,0.699348645869044
"CAMTA1-DT",13.811715078308,0.549625755609357,0.287280890036257,0.0379771754272348,0.0777409076905296,"Not significant",7.75716694772344,2.75397097474574
"CAMTA1",5596.84355016018,0.748034366806134,0.103168551522915,5.33445298214621e-13,6.12349343588971e-12,"Significant",99.3254637436762,84.2943663581305
"AL512330.1",33.4237086612403,0.437131687525698,0.404555869537711,0.207522266386213,0.308564767268583,"Not significant",14.5025295109612,5.88275625642784
"Z97987.1",7.67793224733446,0.512499791718789,0.529018304533494,0.221981608687773,0.324938418004995,"Not significant",4.38448566610455,1.50611358701863
"AL359881.3",2.64074977751719,-0.360734170511546,0.519225248302682,0.0206287615052037,0.0462111400823806,"Significant",1.01180438448567,0.827334018969261
"AL359881.2",1.95797775954343,0.653012378510742,0.573020968616069,0.133852398710159,0.218698376971254,"Not significant",1.34907251264755,0.390812478573877
"AL359881.1",4.55855904008297,0.518093718249615,0.419621380881402,0.115539245831927,0.194037549720202,"Not significant",2.52951096121417,0.932464861158725
"VAMP3",121.774239611314,0.379393964583612,0.115737139735565,0.000913060824994496,0.00297011904380822,"Significant",44.5193929173693,21.0764484058965
"PER3",1193.32621576111,0.338146381200805,0.093932529117359,0.000270776886388025,0.000988846619664534,"Significant",91.5682967959528,67.3683007656268
"Z98884.1",33.5036460100134,0.291409266027181,0.370904172939277,0.378842944951133,0.483856049346815,"Not significant",14.1652613827993,6.44726316992344
"UTS2",16.920182508285,0.530682233030492,0.486798456442343,0.183003618545721,0.280088693627679,"Not significant",8.43170320404722,3.26362701405554
"TNFRSF9",3.4730223516152,0.487176365390863,0.533062398014826,0.0501067009872752,0.0980677205700083,"Not significant",1.5177065767285,0.571363272768826
"PARK7",135.803460057554,0.0858148419000289,0.151186338571312,0.355876533061996,0.461732639228805,"Not significant",43.3389544688027,26.2004342360873
"AL034417.4",20.2918918545852,0.10632715923194,0.258372582722419,0.312000052948572,0.419387191824284,"Not significant",8.60033726812816,4.30807907667695
